===== [Floor Lobby] (16) =====
Ink-Stained Jar, -37390.855, -18501.588, 3433.6865
Ink-Stained Jar, -35886.18, -15012.702, 4191.8027
Ink-Stained Jar, -35175.1, -15439.108, 4261.066
Ink-Stained Jar, -36575.805, -17158.586, 4261.566
Ink-Stained Jar, -37005.01, -16014.848, 3520.1719
Ink-Stained Jar, -34282.5, -20109.701, 4261.796
Ink-Stained Jar, -33387.023, -17967.78, 4261.796
Ink-Stained Jar, -37508.457, -18078.71, 4261.796
Ink-Stained Jar, -35883.406, -16247.149, 3506.468
Ink-Stained Jar, -37523.574, -17344.69, 3506.468
Ink-Stained Jar, -37699.258, -17827.375, 3519.9026
Ink-Stained Jar, -34412.125, -15559.359, 3519.6472
Ink-Stained Jar, -33856.6, -16045.513, 3519.6472
Ink-Stained Jar, -33539.773, -17346.006, 3507.1128
Ink-Stained Jar, -33149.582, -17740.055, 3520.0598
Ink-Stained Jar, -34291.06, -21774.52, 4260.954

===== [Floor 1F] (289) =====
Ink-Stained Jar, -37307.62, -618.6563, 2949.2932
Ink-Stained Jar, -30590.117, -4017.958, 2949.2932
Ink-Stained Jar, -24873.455, 955.82166, 3150.637
Ink-Stained Jar, -32278.904, 3965.4597, 2949.2932
Ink-Stained Jar, -34006.023, 4936.151, 2949.2932
Ink-Stained Jar, -28165.912, 7017.1494, 4094.555
Ink-Stained Jar, -32676.873, 14361.182, 2949.2932
Ink-Stained Jar, -24876.791, 1409.6428, 4337.13
Ink-Stained Jar, -28170.76, 7511.968, 3134.574
Ink-Stained Jar, -34956.22, -623.95294, 2931.6865
Ink-Stained Jar, -33406.727, -3110.5835, 2949.2932
Ink-Stained Jar, -29445.506, -1776.1031, 2949.293
Ink-Stained Jar, -29432.31, -2073.898, 2949.293
Ink-Stained Jar, -25753.496, -439.0449, 4547.4165
Ink-Stained Jar, -25753.496, -437.05554, 4324.597
Ink-Stained Jar, -24879.86, 465.37485, 4353.323
Ink-Stained Jar, -42293.79, -2478.412, 3718.1543
Ink-Stained Jar, -42293.79, -3151.9375, 3111.2363
Ink-Stained Jar, -42293.79, -4227.342, 3742.9417
Ink-Stained Jar, -42293.79, -3679.5432, 4831.9766
Ink-Stained Jar, -37243.74, -3569.7766, 2949.2932
Ink-Stained Jar, -42077.625, 2497.277, 3680.3962
Ink-Stained Jar, -42077.625, 2468.083, 4638.6704
Ink-Stained Jar, -42077.63, 3497.3035, 4811.287
Ink-Stained Jar, -42077.63, 3507.6787, 3483.5935
Ink-Stained Jar, -38861.43, -3599.847, 5175.1084
Ink-Stained Jar, -39781.652, -3092.3726, 5175.1084
Ink-Stained Jar, -37951.695, -3132.9187, 5175.1084
Ink-Stained Jar, -39535.03, -2678.0588, 5175.1084
Ink-Stained Jar, -38861.43, 114.24818, 5175.1084
Ink-Stained Jar, -38141.008, 412.0082, 5175.1084
Ink-Stained Jar, -37849.598, -3729.669, 2949.2932
Ink-Stained Jar, -39772.7, -152.83922, 5175.1084
Ink-Stained Jar, -39389.832, -548.05707, 5175.1084
Ink-Stained Jar, -35946.01, 2756.1855, 2949.2932
Ink-Stained Jar, -36551.953, 5182.554, 2949.2932
Ink-Stained Jar, -37962.09, 5093.621, 2949.2932
Ink-Stained Jar, -38026.695, 5842.223, 2949.2932
Ink-Stained Jar, -36551.953, 6674.78, 2949.2932
Ink-Stained Jar, -37411.78, 1650.2921, 2949.2932
Ink-Stained Jar, -35851.99, 1819.9899, 2949.2932
Ink-Stained Jar, -37549.81, 2571.1592, 5175.1084
Ink-Stained Jar, -39539.203, -456.2544, 2949.2932
Ink-Stained Jar, -38978.945, 4816.9624, 5170.9175
Ink-Stained Jar, -35219.754, 8786.66, 5170.917
Ink-Stained Jar, -34448.72, 9417.979, 4733.895
Ink-Stained Jar, -32222.957, 5819.04, 5170.917
Ink-Stained Jar, -30730.365, 2613.5806, 5170.917
Ink-Stained Jar, -34006.023, 5125.361, 2949.2932
Ink-Stained Jar, -34006.023, 4745.142, 2949.2932
Ink-Stained Jar, -34127.516, 5939.949, 2949.2932
Ink-Stained Jar, -34480.79, 13474.964, 2949.2932
Ink-Stained Jar, -35954.01, 15003.287, 2949.2932
Ink-Stained Jar, -41191.914, -1739.2819, 2949.2935
Ink-Stained Jar, -31995.03, 14502.557, 2949.2932
Ink-Stained Jar, -32925.855, 15671.002, 2949.2932
Ink-Stained Jar, -40697.074, -3027.5203, 2949.2935
Ink-Stained Jar, -33416.57, 953.5913, 2949.2932
Ink-Stained Jar, -32196.555, -200.84334, 2949.2932
Ink-Stained Jar, -33994.332, -4150.739, 2949.2932
Ink-Stained Jar, -39283.004, 4016.8242, 2955.1687
Ink-Stained Jar, -39222.215, 3266.761, 2955.1687
Ink-Stained Jar, -39222.215, 4979.7554, 2955.1687
Ink-Stained Jar, -39747.797, 3975.2332, 2955.1687
Ink-Stained Jar, -39835.613, 3157.5986, 2955.1687
Ink-Stained Jar, -40064.383, 4241.2505, 2955.1687
Ink-Stained Jar, -39545.125, 4340.625, 2955.1687
Ink-Stained Jar, -38919.51, 4237.238, 2955.1687
Ink-Stained Jar, -38959.688, 3953.2097, 2955.1687
Ink-Stained Jar, -39275.7, 3643.046, 2955.1687
Ink-Stained Jar, -39731.65, 3643.046, 2955.1687
Ink-Stained Jar, -39082.51, 4529.438, 2955.1687
Ink-Stained Jar, -40004.52, 3394.3281, 2955.1687
Ink-Stained Jar, -40326.055, 3696.99, 2955.1687
Ink-Stained Jar, -40371.94, 4532.3667, 2955.1687
Ink-Stained Jar, -39949.543, 4532.3667, 2955.1687
Ink-Stained Jar, -39949.543, 5080.371, 2955.1687
Ink-Stained Jar, -39442.508, 5080.371, 2955.1687
Ink-Stained Jar, -39709.35, 4750.7896, 2955.1687
Ink-Stained Jar, -40204.867, 4893.9478, 2955.1687
Ink-Stained Jar, -40013.402, 3754.0596, 2955.1687
Ink-Stained Jar, -40425.438, 3382.33, 2955.1687
Ink-Stained Jar, -39572.832, 3382.33, 2955.1687
Ink-Stained Jar, -40326.66, 4172.6235, 2955.1687
Ink-Stained Jar, -38937.133, 3693.7097, 2955.1687
Ink-Stained Jar, -30813.67, -3529.021, 3006.2725
