===== [Daily Pick] (40) =====
Daily Pick, 238727.2, 375655.16, 4460
Daily Pick, 238771.73, 374284.72, 4460
Daily Pick, 239711.62, 375653.28, 4460
Daily Pick, 238066.08, 375600.38, 4466.16
Daily Pick, 237701.56, 373491.88, 4490
Daily Pick, 237662.56, 371931.06, 4490
Daily Pick, 237529.6, 368755.84, 4432.6294
Daily Pick, 232864.23, 369521.12, 4390
Daily Pick, 232976.6, 367723.97, 4390
Daily Pick, 230860.12, 368258.2, 4209.5957
Daily Pick, 230367.86, 369621.66, 4160
Daily Pick, 228849.16, 369509.38, 4159.8843
Daily Pick, 229048.89, 367190.44, 4201.7656
Daily Pick, 229426.42, 369811.9, 4201.2754
Daily Pick, 233813.53, 371140.47, 4490
Daily Pick, 233365.31, 371665.84, 4490
Daily Pick, 232669.23, 372145.75, 4490
Daily Pick, 233708.36, 372584.3, 4475.3354
Daily Pick, 234516.2, 373909.53, 4360
Daily Pick, 235886.05, 373888.38, 4391.9106
Daily Pick, 236265.45, 372796.56, 4360
Daily Pick, 234593.17, 371631.94, 4160.001
Daily Pick, 235896.83, 371932.6, 4209.597
Daily Pick, 236832.9, 373708.28, 4510.801
Daily Pick, 238577.39, 372615.38, 4462.62
Daily Pick, 238576, 373827.3, 4862.62
Daily Pick, 238452, 373598.72, 5292.9077
Daily Pick, 236758.69, 372301.4, 5264.62
Daily Pick, 236799.03, 372908.8, 5264.62
Daily Pick, 237425.48, 368308.66, 4498.951
Daily Pick, 239165.4, 373488.88, 4462.62
Daily Pick, 239081.7, 372299.84, 4462.62
Daily Pick, 239140.92, 372293.66, 4863.62
Daily Pick, 239129.22, 372905.62, 5263.62
Daily Pick, 239167.25, 374099.16, 5263.62
Daily Pick, 233460.77, 368283.56, 4360
Daily Pick, 231959.58, 369791.5, 4222.953
Daily Pick, 236333.03, 370883.1, 4119.625
Daily Pick, 239045.55, 372935.84, 5263.62
Daily Pick, 238579.86, 373219.25, 5263.62

===== [Daily Task Board] (4) =====
Daily Task Board, 234324.39, 372192.28, 4560.564
Daily Task Board, 234467.7, 369380, 4554.3237
Daily Task Board, 236911.92, 374243.3, 4972.338
Daily Task Board, 238547.4, 370820.25, 4606.582

===== [Prison Book] (4) =====
Prison Book, 240312.39, 370855.22, 4553.283
Prison Book, 240471.22, 371767.8, 4488.165
Prison Book, 240980.6, 370855.22, 4513.7495
Prison Book, 241065.48, 371350.2, 4490.155

===== [Interact] (5) =====
Prison Calendar, 237017.56, 373684.22, 4954.267
Prison Note, 236879.84, 373723.53, 4890.337
Call Police, 237125.44, 374098.03, 4925.2915
Lunch Tray, 233364.12, 372697.3, 4511.455
Spoon, 232724.17, 372563, 4490

===== [Easter Egg] (2) =====
Dart Tucked in a Book, 241276.69, 370977.56, 4485.0137
Player Introduction, 240592.55, 371358.88, 4491

===== [Prison Work] (2) =====
Watchtower Cleaning Start, 228363, 377145, 4656
Watchtower Cleaning Quit, 229294.22, 376921.34, 4394.5713

===== [NPC] (2) =====
[NPC] Spider, 239269, 373915, 4496.21
[NPC] squid ball, 238602, 372128, 4496.21
